"id","marketing_channel","account_creation_method","country_code","loyalty_program","created_on"
"722ba85a","direct","desktop","US",1,"2021-04-24"
"c5d153b3","direct","desktop","US",1,"2021-04-24"
"226f48ac","direct","desktop","GB",1,"2021-04-24"
"1679c2c0","direct","desktop","IT",1,"2021-04-24"
"0c1cacc8","direct","desktop","US",0,"2021-04-24"
"829654c5","direct","desktop","PE",0,"2021-04-24"
"c750ee79","direct","desktop","US",1,"2021-04-24"
"d4c87b13","direct","desktop","EG",0,"2021-04-24"
"a26e10d2","direct","desktop","US",1,"2021-04-24"
"86d03132","direct","desktop","US",0,"2021-04-24"
"8ec69963","direct","desktop","RO",0,"2021-04-24"
"0697e695","direct","desktop","MZ",1,"2021-04-24"
"5f137a4a","direct","desktop","DE",0,"2021-04-24"
"2499100","direct","desktop","US",1,"2021-04-24"
"84c3fe42","direct","desktop","US",1,"2021-04-24"
"166cef09","direct","desktop","PE",0,"2021-04-24"
"ff4d9abf","direct","desktop","BE",1,"2021-04-24"
"098d6461","direct","desktop","US",1,"2021-04-24"
"d5caff5e","direct","desktop","SA",0,"2021-04-24"
"572c8e1a","direct","desktop","GB",1,"2021-04-24"
"9ca2d9e6","direct","desktop","RU",0,"2021-04-24"
"174793","direct","desktop","GB",0,"2021-04-24"
"6bd5334c","direct","desktop","US",0,"2021-04-24"
"bc959177","direct","desktop","CA",1,"2021-04-24"
"757e98e8","direct","desktop","US",0,"2021-04-24"
"92379347","direct","desktop","NL",1,"2021-04-24"
"38671828","direct","desktop","GR",0,"2021-04-24"
"686afe0b","direct","desktop","SE",1,"2021-04-24"
"6d984955","direct","desktop","US",1,"2021-04-24"
"3fcebff3","direct","desktop","CO",1,"2021-04-24"
"db2b82fd","direct","desktop","US",1,"2021-04-24"
"d0e70dbf","direct","desktop","DE",0,"2021-04-24"
"eb1b12c2","direct","desktop","CA",1,"2021-04-24"
"3c8c905c","direct","desktop","DE",1,"2021-04-24"
"f3a3a976","direct","desktop","ES",0,"2021-04-24"
"0e8b30ae","direct","desktop","ES",0,"2021-04-24"
"c64a3b25","direct","desktop","DE",1,"2021-04-24"
"93d5209e","direct","desktop","US",1,"2021-04-24"
"0151edf1","direct","desktop","US",0,"2021-04-24"
"c56f746b","direct","desktop","US",0,"2021-04-24"
"4b199b7c","direct","desktop","US",1,"2021-04-24"
"97cbd8f7","direct","desktop","RO",0,"2021-04-24"
"ab99f280","direct","desktop","NL",1,"2021-04-24"
"5d8c95ce","direct","desktop","GB",0,"2021-04-24"
"9f14e887","direct","desktop","US",1,"2021-04-24"
"d647046d","direct","desktop","US",0,"2022-01-05"
"2a924fb6","direct","desktop","AU",1,"2022-01-05"
"3325e769","direct","desktop","US",0,"2022-01-05"
"3ce2a8a2","direct","desktop","US",1,"2022-01-05"
"b1a025f8","direct","desktop","DK",0,"2022-01-05"
"a8e51330","direct","desktop","CA",1,"2022-01-05"
"9cb0171a","direct","desktop","FR",0,"2022-01-05"
"61801761","direct","desktop","CA",1,"2022-01-05"
"cb39c27f","direct","desktop","OM",1,"2022-01-05"
"7e3f62f9","direct","desktop","US",0,"2022-01-05"
"9947b182","direct","desktop","US",0,"2022-01-05"
"dc7cd42f","direct","desktop","KR",0,"2022-01-05"
"4ef83c6a","direct","desktop","GB",1,"2022-01-05"
"ecad32bf","direct","desktop","GB",1,"2022-01-05"
"073aab8d","direct","desktop","JP",1,"2022-01-05"
"97520b50","direct","desktop","IN",0,"2022-01-05"
"237fa8b8","direct","desktop","US",1,"2022-01-05"
"10261b54","direct","desktop","US",0,"2022-01-05"
"66e8755a","direct","desktop","US",1,"2022-01-05"
"510bf06e","direct","desktop","NL",0,"2022-01-05"
"02b3079c","direct","desktop","US",1,"2022-01-05"
"47bc7b93","direct","desktop","BR",1,"2022-01-05"
"99067f0e","direct","desktop","US",0,"2022-01-05"
"eb093c93","direct","desktop","MX",0,"2022-01-05"
"ba160e4a","direct","desktop","US",1,"2022-01-05"
"ade8151d","direct","desktop","US",1,"2022-01-05"
"0e4dae99","direct","desktop","AU",1,"2022-01-05"
"e8a982f3","direct","desktop","US",1,"2022-01-05"
"6b1a3fc1","direct","desktop","US",1,"2022-01-05"
"fb92ab6c","direct","desktop","US",1,"2022-01-05"
"116aef5f","direct","desktop","GB",1,"2022-01-05"
"94be9632","direct","desktop","ES",1,"2022-01-05"
"b592c820","direct","desktop","NL",1,"2022-01-05"
"eb3c8a1e","direct","desktop","US",1,"2022-01-05"
"57c5aca5","direct","desktop","US",1,"2022-01-05"
"8dbbd77a","direct","desktop","BG",1,"2022-01-05"
"01ba99bf","direct","desktop","US",1,"2022-01-05"
"4ed89403","direct","desktop","IT",1,"2022-01-05"
"883f0e72","direct","desktop","US",0,"2022-01-05"
"d675f9e7","direct","desktop","US",1,"2022-01-05"
"1a6365f0","direct","desktop","IN",1,"2022-01-05"
"72caeddc","direct","desktop","CA",0,"2022-01-05"
"4c27f821","direct","desktop","BR",0,"2022-01-05"
"00ebd06b","direct","desktop","CA",0,"2022-09-18"
"19287015","direct","desktop","US",0,"2022-09-18"
"89d455f2","direct","desktop","GB",0,"2022-09-18"
"a91a6631","direct","desktop","JP",0,"2022-09-18"
"9d6de1c3","direct","desktop","US",0,"2022-09-18"
"441b0382","direct","desktop","GB",1,"2022-09-18"
"5c2ff369","direct","desktop","GB",0,"2022-09-18"
"ab87b5e5","direct","desktop","IL",0,"2022-09-18"
"4c454456","direct","desktop","US",1,"2022-09-18"
"cca96808","direct","desktop","FR",0,"2022-09-18"
"15d333ec","direct","desktop","US",0,"2022-09-18"
"bf3c5a34","direct","desktop","US",0,"2022-09-18"
"03c22197","direct","desktop","CH",0,"2022-09-18"
"5876c406","direct","desktop","US",0,"2022-09-18"
"51d4b516","direct","desktop","AU",0,"2022-09-18"
"62b0eebf","direct","desktop","US",1,"2022-09-18"
"c3431dcf","direct","desktop","US",0,"2022-09-18"
"9f5826ec","direct","desktop","JP",0,"2022-09-18"
"c60183b7","direct","desktop","DK",0,"2022-09-18"
"442a03c8","direct","desktop","US",1,"2022-09-18"
"045893a1","direct","desktop","US",0,"2022-09-18"
"41817426","direct","desktop","MX",0,"2019-03-19"
"191bd9b9","direct","desktop","US",0,"2019-03-19"
"6869e977","direct","desktop","GB",0,"2019-03-19"
"5951a6e8","direct","desktop","NZ",0,"2019-03-19"
"4b922be3","direct","desktop","DE",0,"2019-03-19"
"42d51057","direct","desktop","US",0,"2019-03-19"
"66b7ba1a","direct","desktop","PE",0,"2019-03-19"
"c76ec5cd","direct","desktop","US",0,"2019-03-19"
"c5833fcf","direct","desktop","US",0,"2019-03-19"
"5c4fab43","direct","desktop","US",0,"2019-03-19"
"305c9b25","direct","desktop","IT",0,"2019-03-19"
"47eaead2","direct","desktop","CA",0,"2019-03-19"
"5486c37c","direct","desktop","US",1,"2019-03-19"
"f06df4b4","direct","desktop","AU",0,"2019-03-19"
"1a3934f5","direct","desktop","US",0,"2019-03-19"
"31356a70","direct","desktop","CL",0,"2019-03-19"
"a29bf9d0","direct","desktop","NL",0,"2019-03-19"
"23cf4528","direct","desktop","JP",0,"2019-03-19"
"de43c4c3","direct","desktop","US",0,"2019-03-19"
"e7c23e97","direct","desktop","AU",0,"2019-03-19"
"a735d66c","direct","desktop","DE",0,"2019-03-19"
"185d3339","direct","desktop","NL",0,"2019-03-19"
"d63f0962","direct","desktop","NL",0,"2019-03-19"
"dcb1ca99","direct","desktop","IN",0,"2019-03-19"
"5b5b24af","direct","desktop","US",0,"2019-03-19"
"0837cd6a","direct","desktop","US",1,"2019-11-30"
"0159eeac","direct","desktop","IE",0,"2019-11-30"
"4ec49a6e","direct","desktop","UY",0,"2019-11-30"
"a41d5a37","direct","desktop","US",0,"2019-11-30"
"2c3e0ede","direct","desktop","US",0,"2019-11-30"
"afe092a8","direct","desktop","US",0,"2019-11-30"
"a019eb3b","direct","desktop","GB",0,"2019-11-30"
"ff4e445d","direct","desktop","ZA",1,"2019-11-30"
"0005fdf2","direct","desktop","US",1,"2019-11-30"
"f939430d","direct","desktop","IE",1,"2019-11-30"
"55639655","direct","desktop","SA",0,"2019-11-30"
"0203958b","direct","desktop","DE",1,"2019-11-30"
"9a1385c1","direct","desktop","US",1,"2019-11-30"
"76601d13","direct","desktop","CA",0,"2019-11-30"
"bdb878a9","direct","desktop","US",0,"2019-11-30"
"9f9ab8f0","direct","desktop","US",0,"2019-11-30"
"1106c711","direct","desktop","US",0,"2019-11-30"
"2fc04e2b","direct","desktop","US",0,"2019-11-30"
"f1e72cbd","direct","desktop","US",0,"2019-11-30"
"42621ebc","direct","desktop","IT",0,"2019-11-30"
"a7164c5a","direct","desktop","US",0,"2019-11-30"
"cce62e8a","direct","desktop","KR",0,"2019-11-30"
"f4abe099","direct","desktop","GB",0,"2019-11-30"
"9d29fabe","direct","desktop","GB",0,"2019-11-30"
"b8674c9b","direct","desktop","US",1,"2019-11-30"
"855dad54","direct","desktop","BR",0,"2019-11-30"
"75c48b92","direct","desktop","FR",0,"2019-11-30"
"4dc9972c","direct","desktop","CZ",0,"2019-11-30"
"d1007057","direct","desktop","US",0,"2019-11-30"
"90f5af99","direct","desktop","JP",0,"2019-11-30"
"8e256fff","direct","desktop","US",0,"2019-11-30"
"872ca250","direct","desktop","US",1,"2019-11-30"
"4a8fe21c","direct","desktop","US",1,"2019-11-30"
"a2a947f5","direct","desktop","US",1,"2020-08-12"
"9637d7a0","direct","desktop","DE",0,"2020-08-12"
"c5cfe854","direct","desktop","GB",0,"2020-08-12"
"85ad2906","direct","desktop","NL",0,"2020-08-12"
"49dff1ad","direct","desktop","DE",0,"2020-08-12"
"afd1654e","direct","desktop","CL",1,"2020-08-12"
"e4952a48","direct","desktop","JP",0,"2020-08-12"
"e6dca707","direct","desktop","US",0,"2020-08-12"
"2eb16b72","direct","desktop","US",0,"2020-08-12"
"b502448c","direct","desktop","GT",0,"2020-08-12"
"4de77112","direct","desktop","US",1,"2020-08-12"
"ef8bab02","direct","desktop","IL",0,"2020-08-12"
"6.38E+113","direct","desktop","US",1,"2020-08-12"
"2b8a5aa6","direct","desktop","PE",1,"2020-08-12"
"68c0544b","direct","desktop","GB",1,"2020-08-12"
"761cf3f5","direct","desktop","US",1,"2020-08-12"
"4e010e3b","direct","desktop","US",0,"2020-08-12"
"682473cd","direct","desktop","RU",0,"2020-08-12"
"e20a077a","direct","desktop","AU",1,"2020-08-12"
"61a9681a","direct","desktop","US",1,"2020-08-12"
"3e9a0f89","direct","desktop","US",1,"2020-08-12"
"7acf8c86","direct","desktop","AU",0,"2020-08-12"
"48d0041d","direct","desktop","US",1,"2020-08-12"
"a11dc2f0","direct","desktop","US",1,"2020-08-12"
"68673786","direct","desktop","ES",0,"2020-08-12"
"5515c163","direct","desktop","US",0,"2020-08-12"
"b94087ef","direct","desktop","US",1,"2020-08-12"
"7b3d138a","direct","desktop","US",0,"2020-08-12"
"14d78c65","direct","desktop","NL",0,"2020-08-12"
"5b6bfed1","direct","desktop","US",0,"2020-08-12"
"f09f71ea","direct","desktop","MX",0,"2020-08-12"
"2762a897","direct","desktop","ES",0,"2020-08-12"
"8092fbc4","direct","desktop","US",0,"2020-08-12"
"b82bbfad","direct","desktop","MX",1,"2020-08-12"
"3d3f6ef6","direct","desktop","US",0,"2020-08-12"
"02aa482b","direct","desktop","DE",0,"2020-08-12"
"ce2c883b","direct","desktop","ES",0,"2020-08-12"
"887a0dc9","direct","desktop","SE",0,"2020-08-12"
"9faba13e","direct","desktop","CA",1,"2020-08-12"
"77b9a275","direct","desktop","US",0,"2020-08-12"
"1f306bc0","direct","desktop","JP",1,"2020-08-12"
"dc4c423f","direct","desktop","DE",0,"2020-08-12"
"9d40e079","direct","desktop","US",0,"2020-08-12"
"5a32104b","direct","desktop","FR",0,"2020-08-12"
"65c08983","direct","desktop","US",0,"2020-08-12"
"7b1afbce","direct","desktop","US",0,"2020-08-12"
"3e3a9ee0","direct","desktop","US",0,"2021-04-25"
"99f202b0","direct","desktop","ES",0,"2021-04-25"
"76815ec6","direct","desktop","US",1,"2021-04-25"
"56e11317","direct","desktop","US",1,"2021-04-25"
"8e4f35ac","direct","desktop","MX",0,"2021-04-25"
"250a261d","direct","desktop","JP",1,"2021-04-25"
"001ce7ff","direct","desktop","US",0,"2021-04-25"
"6f929c0a","direct","desktop","US",1,"2021-04-25"
"3b2fafc7","direct","desktop","BR",0,"2021-04-25"
"ea0df5f0","direct","desktop","PH",0,"2021-04-25"
"0f6efa7d","direct","desktop","GB",0,"2021-04-25"
"3e2b66cc","direct","desktop","CO",0,"2021-04-25"
"5c4b1cc1","direct","desktop","NO",1,"2021-04-25"
"77c9eb55","direct","desktop","FR",0,"2021-04-25"
"a0d1a8be","direct","desktop","AU",1,"2021-04-25"
"5150703a","direct","desktop","GB",1,"2021-04-25"
"0f3ec55c","direct","desktop","GB",0,"2021-04-25"
"1d9668fe","direct","desktop","PH",1,"2021-04-25"
"28e30e64","direct","desktop","AU",1,"2021-04-25"
"3301f155","direct","desktop","US",0,"2021-04-25"
"1edb8e29","direct","desktop","JP",1,"2021-04-25"
"d7a8917c","direct","desktop","BR",0,"2021-04-25"
"da1a1b38","direct","desktop","SG",1,"2021-04-25"
"e8ac86a1","direct","desktop","VN",0,"2021-04-25"
"f95a2b2e","direct","desktop","US",1,"2021-04-25"
"0a9bd6da","direct","desktop","PL",0,"2021-04-25"
"63e67990","direct","desktop","DE",1,"2021-04-25"
"7c3afbbf","direct","desktop","CA",1,"2021-04-25"
"fbf98c7c","direct","desktop","US",0,"2021-04-25"
"a9627cbd","direct","desktop","US",1,"2021-04-25"
"86899b2a","direct","desktop","MX",1,"2021-04-25"
"255954de","direct","desktop","US",0,"2021-04-25"
"04a57e90","direct","desktop","US",1,"2021-04-25"
"96696860","direct","desktop","KR",0,"2021-04-25"
"fcf5149d","direct","desktop","RU",0,"2021-04-25"
"cee3cc23","direct","desktop","PR",1,"2021-04-25"
"19b5d972","direct","desktop","US",1,"2021-04-25"
"3e66fea8","direct","desktop","US",1,"2021-04-25"
"f850fdf6","direct","desktop","US",1,"2021-04-25"
"b6d40e5c","direct","desktop","AU",0,"2021-04-25"
"517835dd","direct","desktop","US",1,"2021-04-25"
"bdd01d9e","direct","desktop","US",1,"2021-04-25"
"a81b95a4","direct","desktop","US",0,"2021-04-25"
"a6e64180","direct","desktop","BR",0,"2021-04-25"
"7de1d573","direct","desktop","ES",0,"2021-04-25"
"b524e13f","direct","desktop","FR",1,"2021-04-25"
"ed68e71b","direct","desktop","CA",0,"2021-04-25"
"4ee49529","direct","desktop","FR",0,"2021-04-25"
"3656fb3c","direct","desktop","US",1,"2021-04-25"
"feddad6f","direct","desktop","GB",0,"2021-04-25"
"d1f78fe6","direct","desktop","CH",1,"2021-04-25"
"ee78fdab","direct","desktop","CA",1,"2021-04-25"
"bc9811d6","direct","desktop","US",0,"2021-04-25"
"d42a7940","direct","desktop","NL",1,"2021-04-25"
"a234b973","direct","desktop","PL",0,"2021-04-25"
"eb73c5eb","direct","desktop","US",0,"2021-04-25"
"37b21eac","direct","desktop","US",0,"2021-04-25"
"88e2b348","direct","desktop","JP",1,"2021-04-25"
"c1d76085","direct","desktop","AE",1,"2021-04-25"
"9445070","direct","desktop","GB",1,"2022-01-06"
"f54205f9","direct","desktop","US",1,"2022-01-06"
"7c95e8bb","direct","desktop","US",0,"2022-01-06"
"f001c490","direct","desktop","GB",1,"2022-01-06"
"6fdf24a8","direct","desktop","CA",0,"2022-01-06"
"3caef2bc","direct","desktop","AU",0,"2022-01-06"
"25a461a7","direct","desktop","US",1,"2022-01-06"
"667f81fd","direct","desktop","MX",1,"2022-01-06"
"551a104d","direct","desktop","US",1,"2022-01-06"
"ac6532f2","direct","desktop","AU",1,"2022-01-06"
"5158020","direct","desktop","US",1,"2022-01-06"
"0f20c0e1","direct","desktop","DE",1,"2022-01-06"
"3ab66309","direct","desktop","BR",1,"2022-01-06"
"812c377f","direct","desktop","US",1,"2022-01-06"
"9e2b9e91","direct","desktop","US",1,"2022-01-06"
"7660b3f2","direct","desktop","US",1,"2022-01-06"
"b48d3bb0","direct","desktop","US",0,"2022-01-06"
"2efc6a3b","direct","desktop","NL",0,"2022-01-06"
"985d5b00","direct","desktop","US",1,"2022-01-06"
"f2b5c15b","direct","desktop","US",1,"2022-01-06"
"f8221a52","direct","desktop","GB",0,"2022-01-06"
"b0532c07","direct","desktop","EC",1,"2022-01-06"
"fa341bb1","direct","desktop","US",1,"2022-01-06"
"9efe2ca0","direct","desktop","GB",1,"2022-01-06"
"fce2ba7e","direct","desktop","FR",1,"2022-01-06"
"ee3e9cc3","direct","desktop","AU",1,"2022-01-06"
"3508057c","direct","desktop","GB",0,"2022-01-06"
"68fc10b0","direct","desktop","US",0,"2022-01-06"
"6c01b41d","direct","desktop","US",0,"2022-01-06"
"be6de83a","direct","desktop","ES",1,"2022-01-06"
"81f08301","direct","desktop","US",1,"2022-01-06"
"f877914e","direct","desktop","US",1,"2022-01-06"
"08ba7546","direct","desktop","CA",1,"2022-01-06"
"c560e680","direct","desktop","NL",1,"2022-01-06"
"50ea5ad0","direct","desktop","SG",0,"2022-01-06"
"d31bf329","direct","desktop","US",1,"2022-01-06"
"cca1c167","direct","desktop","DE",1,"2022-01-06"
"761df0b4","direct","desktop","US",1,"2022-01-06"
"a4ef789f","direct","desktop","US",0,"2022-01-06"
"ae92e509","direct","desktop","MP",1,"2022-01-06"
"8db650e5","direct","desktop","US",1,"2022-01-06"
"e891f09f","direct","desktop","NZ",1,"2022-01-06"
"ec40894c","direct","desktop","AU",1,"2022-09-19"
"b2411210","direct","desktop","IT",1,"2022-09-19"
"3f490330","direct","desktop","US",1,"2022-09-19"
"693b1acd","direct","desktop","VN",0,"2022-09-19"
"e3ed5f0e","direct","desktop","US",1,"2022-09-19"
"1890260000","direct","desktop","TR",0,"2022-09-19"
"306afdda","direct","desktop","AU",1,"2022-09-19"
"b905e28d","direct","desktop","GB",1,"2022-09-19"
"d63604d9","direct","desktop","BR",1,"2022-09-19"
"30941987","direct","desktop","NL",1,"2022-09-19"
"5c38da62","direct","desktop","BE",0,"2022-09-19"
"ba629be7","direct","desktop","SE",0,"2022-09-19"
"f7132621","direct","desktop","US",0,"2019-03-20"
"6071a1a6","direct","desktop","US",0,"2019-03-20"
"34d7e190","direct","desktop","BR",0,"2019-03-20"
"e55493e2","direct","desktop","KE",0,"2019-03-20"
"49fb4cbf","direct","desktop","US",0,"2019-03-20"
"9a3f6488","direct","desktop","US",0,"2019-03-20"
"a48d020b","direct","desktop","US",1,"2019-03-20"
"60834ab2","direct","desktop","MX",0,"2019-03-20"
"a3bc1579","direct","desktop","US",0,"2019-03-20"
"cd62ff90","direct","desktop","PH",0,"2019-03-20"
"67c4a832","direct","desktop","FR",0,"2019-03-20"
"eeb231e2","direct","desktop","US",0,"2019-03-20"
"bb15e325","direct","desktop","MU",0,"2019-03-20"
"938eb0e1","direct","desktop","GR",0,"2019-03-20"
"359802a8","direct","desktop","FR",0,"2019-03-20"
"c61c4aad","direct","desktop","MX",0,"2019-03-20"
"4b75215c","direct","desktop","US",0,"2019-03-20"
"cd500b3e","direct","desktop","US",0,"2019-03-20"
"c166c2f8","direct","desktop","GB",0,"2019-03-20"
"6964ea22","direct","desktop","CH",0,"2019-03-20"
"907b9cf5","direct","desktop","ES",0,"2019-03-20"
"f881b898","direct","desktop","US",0,"2019-03-20"
"7e3c68b7","direct","desktop","BG",0,"2019-03-20"
"0cb522d3","direct","desktop","EC",0,"2019-03-20"
"53951d44","direct","desktop","US",0,"2019-03-20"
"b22d55a4","direct","desktop","US",0,"2019-03-20"
"198babcb","direct","desktop","PT",0,"2019-03-20"
"11c30b5b","direct","desktop","DE",0,"2019-03-20"
"705ac2b1","direct","desktop","AT",0,"2019-03-20"
"4b164521","direct","desktop","US",0,"2019-03-20"
"e6955c65","direct","desktop","CL",0,"2019-03-20"
"466f65e0","direct","desktop","US",0,"2019-03-20"
"ca197902","direct","desktop","PT",0,"2019-03-20"
"18d64dbb","direct","desktop","US",0,"2019-03-20"
"2502fb46","direct","desktop","TW",0,"2019-03-20"
"ca546bfb","direct","desktop","DE",0,"2019-03-20"
"8083220b","direct","desktop","US",0,"2019-03-20"
"1656c32e","direct","desktop","IT",1,"2019-03-20"
"19520555","direct","desktop","IL",0,"2019-03-20"
"7e7f005a","direct","desktop","DE",0,"2019-12-01"
"96f0ac25","direct","desktop","FR",0,"2019-12-01"
"b169838f","direct","desktop","US",1,"2019-12-01"
"3cbb4bb7","direct","desktop","GB",0,"2019-12-01"
"03fb520c","direct","desktop","GB",0,"2019-12-01"
"8dbe4d36","direct","desktop","US",1,"2019-12-01"
"2ae32df1","direct","desktop","US",1,"2019-12-01"
"9ceab070","direct","desktop","AU",0,"2019-12-01"
"b2df6eb4","direct","desktop","BR",0,"2019-12-01"
"b4b49f2d","direct","desktop","GB",1,"2019-12-01"
"8c994f30","direct","desktop","DE",0,"2019-12-01"
"7ff48614","direct","desktop","IT",0,"2019-12-01"
"bd3c8ad9","direct","desktop","ES",0,"2019-12-01"
"aadd2b3c","direct","desktop","AT",1,"2019-12-01"
"d43e38af","direct","desktop","US",0,"2019-12-01"
"84f3f6fa","direct","desktop","CA",1,"2019-12-01"
"847e0a0a","direct","desktop","US",0,"2019-12-01"
"5f66e7c2","direct","desktop","CZ",1,"2019-12-01"
"b68200ff","direct","desktop","US",0,"2019-12-01"
"c4257b3f","direct","desktop","GB",0,"2019-12-01"
"d11dfc4d","direct","desktop","CA",0,"2019-12-01"
"f74ba1f7","direct","desktop","US",0,"2019-12-01"
"c5cf17d7","direct","desktop","GB",0,"2019-12-01"
"87146ae5","direct","desktop","AU",1,"2019-12-01"
"9145c025","direct","desktop","IT",1,"2019-12-01"
"df508fac","direct","desktop","US",1,"2020-08-13"
"2657ca69","direct","desktop","HU",0,"2020-08-13"
"42f81bd9","direct","desktop","NL",0,"2020-08-13"
"8d3a4a7d","direct","desktop","US",0,"2020-08-13"
"ee70a889","direct","desktop","US",0,"2020-08-13"
"06448aaa","direct","desktop","US",1,"2020-08-13"
"fa7d1951","direct","desktop","US",0,"2020-08-13"
"1f9bcad3","direct","desktop","US",0,"2020-08-13"
"add45d95","direct","desktop","US",0,"2020-08-13"
"dca14877","direct","desktop","DE",0,"2020-08-13"
"2a1f5e04","direct","desktop","NZ",0,"2020-08-13"
"dd13ccba","direct","desktop","SE",0,"2020-08-13"
"3ad2d1dc","direct","desktop","US",1,"2020-08-13"
"5eaa81d2","direct","desktop","US",0,"2020-08-13"
"2a13fc5b","direct","desktop","US",1,"2020-08-13"
"a4d25800","direct","desktop","DE",0,"2020-08-13"
"9d246282","direct","desktop","LU",1,"2020-08-13"
"d9469859","direct","desktop","US",1,"2020-08-13"
"df3ae2a4","direct","desktop","CO",1,"2020-08-13"
"8172a4ba","direct","desktop","US",0,"2020-08-13"
"fde84f11","direct","desktop","US",0,"2020-08-13"
"b4513082","direct","desktop","AU",0,"2020-08-13"
"26bae480","direct","desktop","NL",0,"2020-08-13"
"6adba857","direct","desktop","US",1,"2020-08-13"
"57d3e0d5","direct","desktop","US",0,"2020-08-13"
"1b81077e","direct","desktop","US",0,"2020-08-13"
"8a7a2755","direct","desktop","US",1,"2020-08-13"
"e50a9576","direct","desktop","IN",0,"2020-08-13"
"d508c80f","direct","desktop","MX",1,"2020-08-13"
"5699bac6","direct","desktop","US",0,"2020-08-13"
"40d5b832","direct","desktop","DE",0,"2020-08-13"
"eb46fa6b","direct","desktop","US",1,"2020-08-13"
"da9a0c5f","direct","desktop","FI",0,"2020-08-13"
"10811b81","direct","desktop","KR",1,"2020-08-13"
"0eec4e83","direct","desktop","US",0,"2020-08-13"
"30b1017f","direct","desktop","DE",0,"2020-08-13"
"01d55966","direct","desktop","JP",0,"2020-08-13"
"17096c5f","direct","desktop","RO",1,"2020-08-13"
"0452d6cc","direct","desktop","AR",0,"2020-08-13"
"dae7b134","direct","desktop","CA",1,"2020-08-13"
"cda9c189","direct","desktop","US",1,"2020-08-13"
"7800d9bf","direct","desktop","IT",0,"2020-08-13"
"24fd8703","direct","desktop","ES",0,"2020-08-13"
"8a050486","direct","desktop","CA",0,"2020-08-13"
"6cdbd734","direct","desktop","US",0,"2020-08-13"
"9be2c1a4","direct","desktop","US",0,"2020-08-13"
"ef453039","direct","desktop","US",0,"2020-08-13"
"c86eff42","direct","desktop","TR",0,"2020-08-13"
"3eee4961","direct","desktop","DE",1,"2020-08-13"
"7f945880","direct","desktop","US",0,"2020-08-13"
"a4caa494","direct","desktop","US",1,"2020-08-13"
"e198bfbb","direct","desktop","DE",0,"2020-08-13"
"a36eaf4e","direct","desktop","US",1,"2020-08-13"
"05cb3a8b","direct","desktop","MX",1,"2021-04-26"
"0c61bdcd","direct","desktop","US",0,"2021-04-26"
"38ed24b3","direct","desktop","US",0,"2021-04-26"
"6bdadd86","direct","desktop","DE",0,"2021-04-26"
"55860624","direct","desktop","ZA",1,"2021-04-26"
"97b6d57b","direct","desktop","PL",1,"2021-04-26"
"6479cfaf","direct","desktop","US",0,"2021-04-26"
"17a6cc2d","direct","desktop","DK",1,"2021-04-26"
"36557246","direct","desktop","GB",1,"2021-04-26"
"bf5d147b","direct","desktop","US",1,"2021-04-26"
"52c041f0","direct","desktop","US",1,"2021-04-26"
"7b7ec06b","direct","desktop","US",1,"2021-04-26"
"4fdc70b8","direct","desktop","US",0,"2021-04-26"
"ae33c58a","direct","desktop","NL",0,"2021-04-26"
"7fbcb87c","direct","desktop","US",1,"2021-04-26"
"23de9d27","direct","desktop","DE",1,"2021-04-26"
"84fd9e63","direct","desktop","NZ",1,"2021-04-26"
"0df06e47","direct","desktop","BE",0,"2021-04-26"
"1899d071","direct","desktop","US",1,"2021-04-26"
"a8a1a6f1","direct","desktop","MX",0,"2021-04-26"
"c2848471","direct","desktop","CA",0,"2021-04-26"
"b3df53bf","direct","desktop","DE",0,"2021-04-26"
"528993d4","direct","desktop","SE",0,"2021-04-26"
"774e8752","direct","desktop","GB",1,"2021-04-26"
"005d4802","direct","desktop","US",0,"2021-04-26"
"c8c328d1","direct","desktop","US",1,"2021-04-26"
"406e6971","direct","desktop","US",1,"2021-04-26"
"79126fd1","direct","desktop","US",1,"2021-04-26"
"3e2a3693","direct","desktop","KW",1,"2021-04-26"
"1b209cc7","direct","desktop","GB",1,"2021-04-26"
"0ea8e690","direct","desktop","US",0,"2021-04-26"
"1e452798","direct","desktop","IN",0,"2021-04-26"
"339c83bf","direct","desktop","US",1,"2021-04-26"
"3c7048ef","direct","desktop","GB",1,"2021-04-26"
"e9d67316","direct","desktop","US",1,"2021-04-26"
"127c9248","direct","desktop","US",0,"2021-04-26"
"c70b63f5","direct","desktop","CO",1,"2021-04-26"
"41661691","direct","desktop","US",0,"2021-04-26"
"9edbbcae","direct","desktop","NZ",1,"2021-04-26"
"1630a10f","direct","desktop","GB",0,"2021-04-26"
"12a7f4a1","direct","desktop","AU",0,"2021-04-26"
"4ddcf0f6","direct","desktop","JP",0,"2021-04-26"
"897784f3","direct","desktop","US",0,"2021-04-26"
"5337563b","direct","desktop","US",1,"2021-04-26"
"03e5002d","direct","desktop","US",1,"2021-04-26"
"ea148312","direct","desktop","GB",1,"2021-04-26"
"0281e3fb","direct","desktop","US",0,"2021-04-26"
"671a6902","direct","desktop","US",0,"2021-04-26"
"4b8cd862","direct","desktop","US",1,"2021-04-26"
"103df06a","direct","desktop","US",1,"2022-01-07"
"3369b4af","direct","desktop","MX",0,"2022-01-07"
"0f12674a","direct","desktop","MX",1,"2022-01-07"
"75cef629","direct","desktop","US",1,"2022-01-07"
"8dcb73a1","direct","desktop","DK",0,"2022-01-07"
